"","radiation","nightlight_450","nightlight_4950","nightlight_3150","nightlight_900","elevation","industry_1000","industry_100","industry_25","industry_3000","industry_300","industry_5000","industry_500","industry_50","population_1000","population_3000","population_5000","road_class_1_1000","road_class_1_100","road_class_1_25","road_class_1_3000","road_class_1_300","road_class_1_5000","road_class_1_500","road_class_1_50","road_class_2_1000","road_class_2_100","road_class_2_25","road_class_2_3000","road_class_2_300","road_class_2_5000","road_class_2_500","road_class_2_50","road_class_3_1000","road_class_3_100","road_class_3_25","road_class_3_3000","road_class_3_300","road_class_3_5000","road_class_3_500","road_class_3_50","temperature_2m_10","temperature_2m_11","temperature_2m_12","temperature_2m_1","temperature_2m_2","temperature_2m_3","temperature_2m_4","temperature_2m_5","temperature_2m_6","temperature_2m_7","temperature_2m_8","temperature_2m_9","trop_mean_filt","wind_speed_10m_10","wind_speed_10m_11","wind_speed_10m_12","wind_speed_10m_1","wind_speed_10m_2","wind_speed_10m_3","wind_speed_10m_4","wind_speed_10m_5","wind_speed_10m_6","wind_speed_10m_7","wind_speed_10m_8","wind_speed_10m_9","mean_value","urbantype","S5p_b_Aug","S5p_a_Aug","S5p_01","S5p_02","S5p_03","S5p_04","S5p_05","S5p_06","S5p_07","S5p_08","S5p_09","S5p_10","S5p_11","S5p_12"
"427",2.971838,9.982355,9.626143,13.496678,10.583569,329.206177,5865,0,0,796875,0,1817895,0,0,5604.003418,57516.636719,121172.40625,0,0,0,10322.476562,0,50792.832031,0,0,2061.243652,211.834244,44.294884,24036.007812,594.745361,45027.023438,1009.350708,90.558945,20833.001953,268.938599,0,176878.359375,3065.402832,390000.5625,6919.487305,29.458723,10.971533,4.709851,1.848525,-3.501249,1.855778,6.34908,6.755208,13.789123,17.900118,18.176056,18.535061,12.712809,352.876373,3.569852,3.051578,3.643836,2.783161,3.122335,3.004826,2.816244,2.297293,2.69595,2.508001,2.399374,2.543714,38.0990451213636,3,5.08565213135988e-05,6.03127783355873e-05,9.82282217592001e-05,6.78772732213938e-05,6.23323958024348e-05,5.8546676300031e-05,2.94770572860017e-05,3.70271443128257e-05,3.64666632494186e-05,3.51720388737574e-05,4.97005428011601e-05,6.85622507203341e-05,6.52985240097858e-05,7.22299285844453e-05
"428",2.969013,3.494542,6.652688,6.434171,3.642981,373.958893,13260,0,0,325890,0,746385,0,0,3517.588867,32998.046875,83779.023438,0,0,0,0,0,14606.80957,0,0,4502.961426,137.798676,0,16070.795898,543.564453,47203.632812,990.501648,13.041911,8255.660156,0,0,86586.570312,513.810852,304964.21875,1070.593994,0,11.015198,4.750424,1.891901,-3.502682,1.872862,6.398373,6.813115,13.839912,17.961161,18.226738,18.591459,12.764414,350.819275,3.579054,3.057804,3.652086,2.788116,3.128494,3.008597,2.83021,2.3059,2.705721,2.510102,2.404154,2.551449,13.7814604774007,3,4.98788844360074e-05,5.70259056830738e-05,8.25039824121632e-05,6.85705373385524e-05,5.8146750510923e-05,5.58561518319163e-05,3.62396863818026e-05,3.56797881860014e-05,3.73057927517582e-05,3.26548644287478e-05,5.2560460566924e-05,6.71598234658917e-05,5.86083951371486e-05,6.40765247950792e-05
"429",2.921505,4.35674,1.067808,1.82678,4.186454,556.31958,3825,0,0,98175,0,245055,0,0,3964.96167,13804.785156,23285.003906,0,0,0,0,0,0,0,0,2898.990967,203.11618,57.01115,15525.209961,696.600464,25045.349609,1249.9198,114.789215,32439.714844,181.70433,26.971312,98170.554688,2957.177734,192357.09375,8303.117188,94.674423,8.845523,2.589342,-0.556286,-6.238163,-0.254424,4.141322,4.680815,11.798378,16.130821,16.316628,16.588907,10.447989,262.228851,3.468763,2.94542,3.583824,2.721739,2.973519,2.908657,2.889944,2.286899,2.702644,2.503699,2.289473,2.4018,18.5397476067309,3,4.39643012897471e-05,4.75004543191035e-05,5.14350714754372e-05,4.2199203764885e-05,6.89232293097197e-05,5.35241774517668e-05,3.04652201979821e-05,3.25342298388251e-05,2.85584512154286e-05,3.412246114749e-05,4.1767861522299e-05,4.91637876241825e-05,3.71000336294953e-05,7.0999258081361e-05
"430",3.009622,0.179258,0.15248,0.1127,0.165035,303.475403,2295,2040,255,2295,2295,50745,2295,765,64.874031,414.48938,2484.495605,0,0,0,0,0,0,0,0,0,0,0,3056.241211,0,9257.859375,0,0,3598.340088,0,0,15554.236328,0,68400.625,0,0,12.063024,5.738534,3.0474,-2.380956,2.782093,7.281282,7.955934,14.753908,19.105995,19.223984,19.641733,14.04269,343.236816,3.636477,3.145882,3.66965,2.693973,3.188,3.000818,2.965047,2.401551,2.860893,2.530373,2.464339,2.610702,8.52844395427053,1,4.24730668490071e-05,4.77094177338353e-05,5.41037943044148e-05,6.69074107229401e-05,5.28461337550321e-05,4.56955502823792e-05,2.67348315630071e-05,2.74080681304622e-05,3.10585100812211e-05,3.118976430254e-05,4.93852155779888e-05,4.79426200680833e-05,7.05816483829964e-05,4.76138780229169e-05
"431",2.810351,0,0.046666,0.069757,0.002454,65.394234,0,0,0,67320,0,86955,0,0,12.836886,263.774994,700.277344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,714.842163,0,0,11189.942383,0,27160.722656,0,0,11.621953,5.619054,3.03243,-1.228785,1.284111,6.40958,7.447394,14.029413,17.257343,17.678432,18.298662,13.745843,284.354736,3.636286,3.118826,3.687838,2.699511,3.234374,2.899522,3.291967,2.779082,3.134655,2.483244,2.707893,2.895313,4.22596914654069,1,3.50291617426241e-05,4.00328440354943e-05,3.46298401724456e-05,3.93308281425031e-05,3.02221586682506e-05,3.86193089155525e-05,2.98936727356347e-05,2.75863953105037e-05,2.48695198313793e-05,2.86910326443675e-05,3.80075631859365e-05,3.82159451758726e-05,7.45300317128032e-05,4.9494195239148e-05
"432",2.916158,16.539194,7.439129,11.356732,15.733815,36.364666,3315,0,0,29580,0,58905,0,0,6936.237793,42599.65625,79730.5625,0,0,0,2167.845215,0,11220.848633,0,0,3596.904297,196.826691,54.004917,20870.634766,585.587524,33413.886719,1056.94165,88.21701,15323.084961,393.239777,0,114043.742188,2902.541504,266474.84375,6594.269043,63.769268,12.168187,6.06113,3.407616,-1.292041,2.200753,7.194788,8.227924,14.822843,18.483395,18.782909,19.168821,14.356428,394.967499,3.567948,3.012844,3.559382,2.666388,3.171106,2.912992,3.226305,2.665327,3.032764,2.427361,2.594166,2.756487,34.7964082282864,3,4.96979438029193e-05,5.04241474409168e-05,5.20116116472846e-05,7.94975886991578e-05,6.73769545117489e-05,5.85802898301947e-05,4.01610143146374e-05,3.2071546608366e-05,3.25756166831867e-05,3.49285868067087e-05,4.43153868816855e-05,5.76288524397943e-05,6.74865938674737e-05,5.91670579013369e-05
"433",2.912672,29.984522,7.897367,12.979931,28.28014,34.668671,1530,0,0,43095,0,54825,1530,0,11879.232422,50085.578125,86384.25,823.88385,0,0,8353.470703,0,14046.613281,0,0,4803.902832,0,0,21614.068359,0,33020.933594,3.962026,0,27683.273438,286.366058,0,147027.703125,2850.906738,291881.03125,8763.072266,22.089987,12.165353,6.061303,3.406951,-1.281591,2.195356,7.193718,8.228427,14.825979,18.485306,18.778248,19.171911,14.360814,400.146027,3.57388,3.020399,3.567112,2.671908,3.180623,2.915701,3.231933,2.670506,3.03847,2.428811,2.600509,2.765744,14.7591035123325,3,5.09308435206103e-05,5.24431520576374e-05,5.18606796831023e-05,7.45472197801234e-05,5.94434997388903e-05,6.28427198824744e-05,4.02346991561641e-05,3.2207092179068e-05,3.51855250115735e-05,3.55005711268257e-05,4.5622554570318e-05,6.59206155129602e-05,7.3494952903199e-05,5.82527630540022e-05
"434",2.870399,14.072238,4.436541,9.082414,15.169702,8.606006,0,0,0,338640,0,443955,0,0,4775.990234,29415.746094,39948.753906,0,0,0,7829.086426,0,26378.060547,0,0,0,0,0,0,0,1950.070801,0,0,25776.115234,370.136841,55.573349,120637.53125,2780.521729,175377.78125,7041.094238,83.171936,11.764191,6.067828,3.428198,0.156188,1.981921,5.661947,6.940986,13.125528,16.750416,16.927858,17.85475,13.945627,212.997269,4.956886,4.25388,4.941015,3.738067,4.442925,3.930685,4.518808,3.877246,4.577582,3.558665,3.700911,3.957124,17.8873325031746,3,2.807959268949e-05,3.69998444582101e-05,1.04987048221665e-05,6.16717681059098e-05,2.7822618384172e-05,2.90993619284659e-05,2.46898230244829e-05,2.65194441446504e-05,1.82741987952036e-05,2.84162031392397e-05,3.01849174368419e-05,3.80144740835754e-05,5.60321165312817e-05,4.79915889024996e-05
"435",2.906126,18.310692,8.72457,12.719489,17.105684,36.798431,18360,0,0,151215,255,500565,6885,0,8933.116211,48990.0625,93852.9375,7010.155762,0,0,16430.833984,0,39295.632812,1564.978027,0,639.556641,0,0,12333.398438,0,27227.884766,0,0,29370.988281,546.110535,71.94426,168391.4375,3806.89917,318059.0625,9766.365234,197.340546,12.160232,6.057289,3.40162,-1.305962,2.18936,7.18514,8.221741,14.829528,18.508076,18.790588,19.174683,14.358886,395.817719,3.582405,3.028234,3.574926,2.681484,3.186809,2.925008,3.242332,2.681285,3.051713,2.439873,2.60777,2.776458,33.8959558513046,3,5.17321901775678e-05,5.38292560964108e-05,5.25471576594552e-05,7.79549607843745e-05,6.10434806696247e-05,5.94672974485403e-05,3.97484190987047e-05,3.48436340608766e-05,3.44848689438623e-05,3.96278318412172e-05,4.82682954629915e-05,6.45796883359285e-05,6.98338786239643e-05,5.69795923335077e-05
"436",2.914706,2.130191,1.924435,1.999788,2.135997,44.183201,0,0,0,0,0,10965,0,0,1655.182983,11313.582031,33769.378906,0,0,0,0,0,236.122147,0,0,2038.506104,0,0,6471.999023,0,15209.561523,0,0,10166.273438,302.587524,0,65544.40625,2667.604248,154411.59375,5390.88916,0,12.145345,6.056953,3.399813,-1.221358,2.158282,7.159016,8.214471,14.799635,18.425163,18.707933,19.138792,14.351595,447.186035,3.594053,3.050102,3.597521,2.687853,3.222468,2.916672,3.246055,2.681876,3.048663,2.420108,2.623353,2.798962,13.0774398871359,3,5.32948473632301e-05,5.28391957143228e-05,9.63410421804021e-05,7.29814845700598e-05,6.38684430492809e-05,6.01829121703305e-05,3.89263149258776e-05,3.73829633635087e-05,3.28414262313415e-05,3.81169006433877e-05,4.34481360812613e-05,5.90210826290495e-05,8.25212183477187e-05,6.03164519568856e-05
"437",2.892263,0.142058,6.458908,1.809678,0.236396,59.23275,0,0,0,0,0,11475,0,0,170.498169,4023.989258,85477.46875,3012.756592,0,0,12661.566406,0,28460.238281,0,0,0,0,0,0,0,21182.734375,0,0,138.531403,0,0,24342.537109,0,335948.34375,0,0,12.100451,6.019152,3.357566,-1.311289,2.097572,7.069653,8.162248,14.754882,18.416107,18.676798,19.080542,14.29722,464.109192,3.623602,3.08229,3.629322,2.717124,3.25543,2.938958,3.276682,2.713056,3.083559,2.442422,2.650718,2.838553,11.700416039997,1,5.97026368959442e-05,5.53385922960095e-05,5.6442750064889e-05,8.67060837116676e-05,7.67215325916357e-05,7.28096966004615e-05,4.3587821638048e-05,4.0558152226391e-05,3.78123445388645e-05,3.91502659063247e-05,4.71984426250204e-05,7.47350695722492e-05,9.17847197756992e-05,5.43951922377125e-05
"438",2.863583,22.549755,4.323115,7.659803,19.864323,22.540239,26010,510,0,69105,9435,107100,22695,0,7320.771973,31142.341797,44800.84375,0,0,0,0,0,0,0,0,6003.492188,334.245117,0,23237.46875,1222.283081,33910.140625,2058.008057,141.594284,32379.742188,526.456726,127.632225,124926.664062,2574.833496,202979.8125,7235.203125,241.965363,11.484151,5.619074,3.020713,-1.260463,1.118196,5.978907,7.073448,13.543407,16.767523,17.251707,18.021849,13.60137,241.638306,3.986506,3.434179,4.084648,2.992093,3.502297,3.170377,3.548099,2.997171,3.439413,2.774118,2.986895,3.196277,18.8746227255065,3,3.18694902488353e-05,3.17067314614418e-05,1.47253234724924e-05,4.82579856016975e-05,2.25633349145068e-05,3.74815894674553e-05,3.11408613472236e-05,2.64896725939038e-05,2.68742798025235e-05,2.86149321076449e-05,2.63366521256322e-05,3.26755980012435e-05,4.66891940182288e-05,3.1145486935265e-05
"439",2.874646,0.962467,2.647746,3.429321,1.401654,57.273838,40545,0,0,53295,0,82875,0,0,733.717896,19157.552734,47749.726562,0,0,0,0,0,25953.396484,0,0,1982.508789,0,0,9642.649414,363.9823,18672.164062,883.583496,0,6565.782715,0,0,159353.46875,483.507385,338768.1875,1466.707642,0,11.930601,5.884302,3.221571,-1.286761,1.917485,6.878822,7.975485,14.551855,18.119841,18.411652,18.876713,14.129295,412.301697,3.669134,3.143613,3.687493,2.751408,3.326201,2.949964,3.300927,2.739887,3.110412,2.453377,2.69772,2.904165,11.5999272395273,2,5.12487983175191e-05,5.70028409334381e-05,7.90902858249586e-05,7.64879220136894e-05,5.18987291201814e-05,5.12080817634763e-05,4.16825390248004e-05,4.32248592917501e-05,2.90738881355981e-05,3.9696458196875e-05,4.4474537397934e-05,5.99011480009955e-05,8.40124791956895e-05,6.7831170879536e-05
"440",2.900003,20.883747,19.062044,17.055111,19.862129,50.689213,0,0,0,82875,0,299115,0,0,16666.847656,122552.65625,335309.6875,5862.918945,0,0,39379.867188,0,59897.554688,211.025772,0,0,0,0,7652.154297,0,27674.564453,0,0,47410.890625,276.576508,50.229694,337358.9375,3786.07666,813254.4375,10294.716797,86.589874,12.010921,5.934421,3.263482,-1.50491,1.947267,6.926462,8.077814,14.696112,18.45171,18.651253,19.030363,14.216244,487.200439,3.668267,3.128688,3.67475,2.758752,3.302958,2.970201,3.323267,2.75926,3.134328,2.478103,2.689402,2.895863,45.4449984394724,3,6.69628186728178e-05,6.64257023256453e-05,7.78508925509312e-05,0.000106896597218587,7.59274638160908e-05,7.57784683576471e-05,3.93202016168933e-05,4.65243804876901e-05,4.03743682519216e-05,4.85812643023948e-05,5.14725308856472e-05,9.78930418525141e-05,9.80872000243089e-05,6.88781658159404e-05
"441",2.903123,63.651539,32.36499,36.710007,56.798367,41.208199,0,0,0,176715,0,909330,0,0,15318.691406,141795.1875,385717.59375,0,0,0,4691.8125,0,81273.109375,0,0,2780.85083,0,0,27806.783203,0,63821.960938,0,0,33180.230469,751.720398,139.267044,302988.96875,3843.523193,751435.5625,8787.012695,224.582397,11.995562,5.919777,3.247228,-1.538291,1.921145,6.902297,8.063554,14.686378,18.458431,18.647287,19.022511,14.202666,514.695801,3.675766,3.136444,3.682337,2.765702,3.310903,2.97541,3.331093,2.767004,3.142823,2.484124,2.695857,2.905448,45.271673566679,3,7.54479704571742e-05,7.81684524624595e-05,0.000104383735742886,0.000115427392738095,8.7891308493927e-05,7.28229467815261e-05,5.77521395886377e-05,5.92904037466892e-05,4.80848075207403e-05,5.92458528370898e-05,5.8949674498855e-05,0.000107499321439071,9.87380325570453e-05,8.20222692201014e-05
"442",2.915765,0.697412,0.15549,0.181398,0.788448,20.794403,27030,9435,1275,27030,17850,111690,17850,3315,561.276611,1061.843262,2222.249023,0,0,0,0,0,4625.560059,0,0,0,0,0,0,0,0,0,0,8356.314453,0,0,22957.347656,0,53840.960938,420.523376,0,11.899652,6.398701,3.689921,0.454585,1.958506,5.562601,6.860308,12.667652,16.51169,16.944252,17.992012,14.25797,198.023758,6.084012,5.361158,6.158461,4.824734,5.447938,4.672404,5.30938,4.580353,5.386536,4.331851,4.486088,4.989474,4.32587732637439,2,2.59082242180735e-05,3.34037388775173e-05,1.34513791506054e-05,5.4269087229549e-05,2.2296685823636e-05,2.46362144217587e-05,2.21613909414856e-05,2.34838778202489e-05,2.11000850675988e-05,2.4947696318127e-05,2.96939486885084e-05,2.95218945094167e-05,6.63034011820874e-05,3.56384166597717e-05
"443",2.984686,20.6514,2.912767,5.907985,16.59421,399.689941,15045,0,0,442680,0,1055445,0,0,7927.483398,29001.810547,35758.996094,0,0,0,0,0,0,0,0,3875.281738,182.755524,42.768852,12922.90625,611.094482,21306.5,1042.698975,96.643059,32530.308594,557.714966,130.87677,107648.625,4458.090332,170697.25,11848.380859,246.487854,10.476437,4.280692,1.316975,-4.418822,1.092215,5.87377,6.363012,13.268384,17.559008,17.786982,18.131752,12.232565,313.154999,3.64978,3.060115,3.654432,2.916023,3.122176,3.023562,2.994875,2.399129,2.8004,2.503128,2.409232,2.582657,22.4249609930885,3,4.24527809560787e-05,5.04558793978047e-05,7.26569667978674e-05,5.4632766391029e-05,4.48559672789437e-05,5.04218780359422e-05,3.63680894768173e-05,2.9098604920071e-05,3.30754184762101e-05,2.67867380641833e-05,4.42650119531631e-05,5.90489738659046e-05,5.537719618111e-05,5.21703583083019e-05
"444",2.909262,25.537403,28.6101,29.323803,24.781797,41.866879,0,0,0,59670,0,538815,0,0,17020.146484,142931.96875,371742.5,1895.804565,0,0,36282.914062,0,64871.84375,0,0,7104.677734,0,0,23150.603516,1012.954224,53615.972656,3535.486572,0,39800.148438,316.366943,52.798241,316808.1875,2444.399902,787107.5,8735.670898,110.086678,11.979051,5.904035,3.229755,-1.574177,1.893064,6.876319,8.048224,14.675914,18.465658,18.643026,19.014069,14.188069,502.800842,3.683829,3.144783,3.690494,2.773173,3.319444,2.98101,3.339506,2.775328,3.151954,2.490596,2.702796,2.915751,23.9378248680566,3,7.23853584538507e-05,6.94661858247505e-05,0.000102543316195025,0.000117909352077647,7.96522415060151e-05,7.22143022868932e-05,6.4725353701245e-05,5.2345105115981e-05,4.93990634270777e-05,5.62991622504408e-05,5.43255124383228e-05,9.39894510280934e-05,9.65760421824283e-05,7.06379675635852e-05
"445",2.90356,21.367039,28.51639,23.967897,21.594105,41.018066,103785,0,0,636225,0,1554480,0,0,15696.333984,128827.820312,360997.1875,0,0,0,6893.061035,0,35421.210938,0,0,6200.078125,0,0,29185.359375,0,80091.09375,224.933411,0,26264.617188,610.447571,65.451462,203908.546875,3648.856445,592236.875,8513.591797,141.638855,11.975794,5.901694,3.227467,-1.570635,1.891768,6.872927,8.044078,14.671122,18.456905,18.636024,19.008656,14.184289,531.936218,3.684556,3.145859,3.691513,2.773654,3.320711,2.980984,3.33961,2.775481,3.152041,2.490408,2.703469,2.916745,28.0232707232582,3,7.13077860497705e-05,7.58204048123576e-05,7.66244060840244e-05,0.000112627412966311,8.41050999345801e-05,6.99248333096428e-05,6.08887700364411e-05,5.83687436769292e-05,4.40270412404771e-05,5.3098869225183e-05,5.76089564714605e-05,0.000101253882984957,0.000104213167539434,8.11985268886376e-05
"446",2.9238,9.816062,8.5299,8.535854,11.214787,46.070015,167280,0,0,653565,0,1143420,255,0,5352.165039,69645.398438,181753.984375,0,0,0,2095.717285,0,10570.396484,0,0,0,0,0,14645.128906,0,41156.359375,0,0,3634.098145,0,0,137678.09375,0,387852.96875,589.882812,0,12.001517,5.926528,3.264179,-1.575402,1.956727,6.908174,8.07425,14.753462,18.617744,18.737516,19.073223,14.220819,431.137421,3.682041,3.135438,3.681211,2.776466,3.30493,2.994604,3.351145,2.786823,3.170858,2.516566,2.701849,2.91416,12.8950759815003,3,5.58064852708305e-05,6.07964356939927e-05,5.53370550516124e-05,9.04190745110863e-05,7.08943731368378e-05,6.01328986165943e-05,4.09064104624568e-05,3.48393535635784e-05,3.93474955235193e-05,4.53365522663486e-05,4.86873918904711e-05,7.94660655678297e-05,8.89425454576611e-05,6.50232761137096e-05
"447",2.915939,17.721058,15.436508,15.864674,17.352119,49.734802,71655,0,0,897855,0,1688865,255,0,13278.775391,121986.34375,320290.5,0,0,0,4027.603516,0,40356.457031,0,0,5837.882812,459.355774,151.987061,16399.824219,1753.668457,28840.617188,3109.426758,231.312744,20949.789062,19.702557,0,195410.515625,676.342285,598428.5625,4434.247559,0,11.971709,5.897346,3.225751,-1.605451,1.889312,6.865525,8.043859,14.695944,18.528774,18.675388,19.030134,14.186585,465.955322,3.691953,3.149704,3.695337,2.781664,3.323289,2.990971,3.352194,2.787463,3.168156,2.50714,2.708895,2.926055,47.3192593496847,3,6.09390218848713e-05,6.44253024474126e-05,7.70772030735766e-05,9.53726500430292e-05,7.86469229716705e-05,6.61868510593642e-05,3.92859735440444e-05,3.77075746461832e-05,4.56822510886261e-05,4.51120757919956e-05,5.4160190191289e-05,9.78662645662926e-05,9.55149013395847e-05,6.72283578961542e-05
"448",2.901,47.535652,33.29985,42.271217,47.909019,41.899319,24735,0,0,41820,13005,403665,24735,0,17266.199219,149400.125,390798.4375,0,0,0,0,0,6504.021973,0,0,6294.04248,0,0,50587.9375,0,111068.492188,0,0,32080.912109,119.608978,0,284228.21875,3373.036621,696640,9969.966797,0,11.95365,5.879719,3.202208,-1.619539,1.850245,6.841546,8.025799,14.664652,18.478519,18.641655,19.008242,14.167008,489.46283,3.700545,3.160251,3.705931,2.786498,3.336489,2.989672,3.354879,2.789457,3.168987,2.503916,2.714303,2.936185,26.9113836613033,3,7.32281833469941e-05,7.74176966340463e-05,7.57764533602565e-05,0.000135995877209698,9.4417836842935e-05,7.08389407055178e-05,7.36908031947937e-05,5.2118962979715e-05,4.65321959290978e-05,5.51988280087668e-05,6.38607206831797e-05,9.85620723212377e-05,0.000103030889138072,8.37982636405437e-05
"449",3.072912,0,0.038218,0.010996,0,816.592346,0,0,0,0,0,0,0,0,0,0,552.417297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3741.832031,0,21684.707031,0,0,8.928741,2.2111,-1.327394,-6.372343,0.637351,4.520462,5.437215,12.537132,17.343771,17.29314,18.034246,10.90344,156.271133,2.193571,1.864696,2.061571,1.903382,1.866919,2.085676,2.069434,1.646026,1.943324,1.902745,1.5421,1.589221,4.37549735259613,1,2.40178564575272e-05,3.30228727578065e-05,1.37966828788194e-05,2.92284976015061e-05,2.00719982150242e-05,2.09973985931588e-05,0,2.05477133271398e-05,2.0605151547217e-05,2.96048126876674e-05,2.65772734833227e-05,3.88024169049846e-05,3.01008524107073e-05,3.52077274237134e-05
"450",3.194889,11.002855,2.953608,5.363187,9.521009,298.355438,0,0,0,81600,0,346290,0,0,4328.963867,23628.527344,38276.53125,0,0,0,2966.544922,0,20604.271484,0,0,9504.46875,175.535156,25.013893,26996.689453,1580.67688,42915.234375,3526.86084,66.96627,19447.804688,98.562836,0.201478,126234.164062,874.819153,237284.90625,4274.812012,12.813144,10.737575,3.998221,0.951676,-4.664874,2.832461,6.974092,7.956457,14.637261,19.6866,19.704994,20.113216,12.904275,278.12088,2.470884,2.145806,2.439545,2.273262,2.218853,2.427041,2.318093,1.967149,2.102466,2.129845,1.751803,1.694641,32.7947010843582,3,4.60209526653856e-05,4.29158989691273e-05,6.66499008629502e-05,8.41013704872235e-05,7.28562370016162e-05,3.12967296327023e-05,2.74068915663433e-05,2.99737060851745e-05,3.04590319202829e-05,3.19490907659302e-05,4.03201126915579e-05,4.18026671933836e-05,5.12158185682044e-05,5.98047902332158e-05
"451",2.938457,4.518197,3.636024,3.495857,4.854039,44.11829,0,0,0,13515,0,371535,0,0,2221.649658,12578.226562,36236.46875,2705.137451,0,0,15108.081055,0,27424.726562,0,0,0,0,0,10160.84668,0,23571.746094,0,0,22956.160156,257.520325,45.675587,112151.625,2454.137695,220237.09375,6266.074219,96.346054,12.059753,5.975024,3.316765,-1.475542,2.041173,7.044644,8.149653,14.840151,18.70219,18.828615,19.194363,14.310433,387.861572,3.65972,3.110512,3.65202,2.752558,3.275767,2.974149,3.318773,2.752104,3.141588,2.503958,2.671916,2.888538,14.8272989518142,3,5.09473114689678e-05,5.50416317604739e-05,5.38149116114169e-05,8.40993582738405e-05,6.41044046320465e-05,5.45687823523799e-05,3.98836169117136e-05,3.38210411646879e-05,3.6511430125568e-05,3.6887357061056e-05,4.11685041797859e-05,6.91509407989679e-05,7.86926693870568e-05,6.40011441342027e-05
