"","X.2","Longitude","Latitude","X.1","X","wkd_day_value","wnd_day_value","wkd_night_value","wnd_night_value","radiation","nightlight_450","nightlight_4950","nightlight_3150","nightlight_900","elevation","industry_1000","industry_100","industry_25","industry_3000","industry_300","industry_5000","industry_500","industry_50","population_1000","population_3000","population_5000","road_class_1_1000","road_class_1_100","road_class_1_25","road_class_1_3000","road_class_1_300","road_class_1_5000","road_class_1_500","road_class_1_50","road_class_2_1000","road_class_2_100","road_class_2_25","road_class_2_3000","road_class_2_300","road_class_2_5000","road_class_2_500","road_class_2_50","road_class_3_1000","road_class_3_100","road_class_3_25","road_class_3_3000","road_class_3_300","road_class_3_5000","road_class_3_500","road_class_3_50","temperature_2m_10","temperature_2m_11","temperature_2m_12","temperature_2m_1","temperature_2m_2","temperature_2m_3","temperature_2m_4","temperature_2m_5","temperature_2m_6","temperature_2m_7","temperature_2m_8","temperature_2m_9","trop_mean_filt","wind_speed_10m_10","wind_speed_10m_11","wind_speed_10m_12","wind_speed_10m_1","wind_speed_10m_2","wind_speed_10m_3","wind_speed_10m_4","wind_speed_10m_5","wind_speed_10m_6","wind_speed_10m_7","wind_speed_10m_8","wind_speed_10m_9","mean_value","Countrycode","AirQualityStation","Altitude","MeasurementType","AirQualityStationType","AirQualityStationArea","EquivalenceDemonstrated","MeasurementEquipment","InletHeight","BuildingDistance","KerbDistance","rf10f_pre","xgb10f_pre","lasso10f_pre","rf_all_pre","xgb_all_pre","lasso_all_pre"
"129",129,7.20726,53.36235,4550,4640,16.3912653879187,11.1781779957954,16.9953181076672,14.417050067659,2.807613,14.853521,8.900728,11.460234,14.369619,2.198352,238680,0,0,1739610,1275,3300210,26775,0,4709.15332,22933.789062,33535.441406,0,0,0,20534.005859,0,27217.033203,0,0,0,0,0,1742.750244,0,3840.759277,0,0,33617.273438,318.194366,70.521713,139797.859375,3394.549561,201138.15625,10015.078125,158.143936,13.013316,7.302902,4.493749,1.339633,3.739413,7.260661,7.918611,13.738473,16.678078,17.284773,17.215647,14.000621,339.519745,5.690259,4.505961,5.160168,3.950113,5.116196,4.249347,4.453801,3.808255,4.142396,3.603361,3.696474,3.785372,15.3540979302868,"DE","STA.DE_DENI029",1,"passive","background","suburban","yes","",3.3,-999,-999,19.709354889288,21.6611347198486,19.709354889288,17.5627314767838,15.8402795791626,20.3645647641631
"130",130,7.208546,51.403007,4457,4547,23.460071408169,15.824217877095,16.4605989199804,14.5805703883495,2.858032,6.662773,3.932012,5.052534,6.841571,97.912643,118830,4590,765,451350,26520,686460,67320,2040,5308.862793,30193.78125,73243.9375,0,0,0,0,0,12856.34375,0,0,0,0,0,18715.089844,0,30615.841797,0,0,32011.689453,523.345764,57.986,141123.25,2629.279297,365571.875,7788.66748,124.794685,12.674729,6.240356,3.728301,-0.513316,4.849221,8.277087,7.920886,14.984841,18.645359,18.62892,18.103115,13.843267,660.784973,3.989976,3.227574,3.939985,2.961801,3.697771,3.530751,2.862373,2.645682,3.215704,2.824635,2.547135,2.969116,19.4934152841272,"DE","STA.DE_DENW029",95,"automatic","background","suburban","ref","",3.5,-999,-999,21.5726788296237,19.9817657470703,21.5726788296237,20.1497291631699,19.893648147583,21.7120733463417
"131",132,7.231854,51.277613,4391,4480,26.675450867052,19.9899572953737,22.2888971684053,20.4896314496314,2.845,10.462805,5.729897,7.312982,10.29912,184.342773,43095,0,0,991695,7395,1896435,9945,0,12242.03125,64805.140625,123515.039062,0,0,0,25232.529297,0,58395.570312,0,0,4735.40918,0,0,17848.275391,681.67981,33656.394531,1776.415283,0,33903.773438,294.511993,55.907604,206010.03125,1375.119629,419662.40625,6467.011719,99.169266,12.00997,5.642928,3.119681,-1.314827,4.408632,7.782878,7.258289,14.379586,17.965189,18.050537,17.500383,13.183835,535.910706,3.878984,3.115463,3.84052,2.971845,3.663147,3.523365,2.833479,2.63528,3.132215,2.810359,2.529377,2.955192,23.7684803139669,"DE","STA.DE_DENW114",186,"automatic","background","urban","ref","",3.6,-999,-999,26.3480436201067,26.2781925201416,26.3480436201067,24.096424123764,23.7380867004395,26.3099889558112
"132",133,7.293543,49.423116,4427,4516,7.38790931989924,5.64259183673467,7.68111003861004,7.55302380952379,3.097484,0.096051,0.597322,0.354477,0.171872,458.312103,0,0,0,2040,0,106335,0,0,226.900009,3633.838867,11362.587891,0,0,0,0,0,0,0,0,0,0,0,0,0,6094.32959,0,0,2767.753418,0,0,42753.226562,0,136206.125,0,0,11.343869,5.062884,2.584806,-2.142735,3.999322,7.643616,8.087612,14.730824,19.06686,19.274555,18.669659,12.97185,318.993561,2.832717,2.728666,3.385399,2.778494,3.069676,3.216763,2.302941,2.225893,2.694511,2.632149,2.214832,2.437001,7.14100277895376,"DE","STA.DE_DERP013",460,"automatic","background","rural","ref","",3.5,-999,-999,11.0861988333108,9.19305515289307,11.0861988333108,8.02225487041473,7.73281240463257,10.6195285580824
"133",134,7.31747,52.49855,4761,4851,14.6672737368129,10.4369591836735,17.1157082228117,14.4576531942633,2.767579,2.110926,2.891762,4.543369,2.377966,31.952415,61200,0,0,674220,0,835635,0,0,1672.694092,13653.375,25812.175781,0,0,0,0,0,0,0,0,2322.404541,0,0,13079.298828,0,24357.294922,0,0,18975.621094,0,0,112219.46875,411.978027,232448.375,3597.525391,0,12.782534,6.511242,3.942489,-0.06537,4.050371,7.748695,7.992137,14.598367,17.946648,17.970509,17.652092,13.765861,409.297821,4.212734,3.415602,3.951193,2.883906,3.945534,3.340014,3.208863,2.845664,3.281208,2.778455,2.728914,2.925762,14.4244962669242,"DE","STA.DE_DENI043",30,"automatic","background","suburban","ref","",3.3,-999,-999,13.6670370008465,14.7802982330322,13.6670370008465,14.6915945210457,14.7826738357544,13.4594436328792
"134",135,7.331409,51.641377,4554,4644,21.3813839930656,14.3311365260901,20.1509820538385,18.0417857142857,2.864316,6.088671,2.791291,4.089492,6.719208,57.87492,102765,0,0,581400,0,1262250,0,0,4453.895508,19955.765625,46964.351562,0,0,0,0,0,7707.126465,0,0,2962.869873,0,0,15211.944336,438.320282,24625.894531,873.822937,0,23426.144531,325.598145,46.218262,89367.765625,3498.53418,196571.765625,8465.024414,98.571297,13.000166,6.499609,4.04265,-0.032716,4.888433,8.390176,8.185842,15.165924,18.844938,18.870703,18.303028,14.067892,617.456787,4.019598,3.276988,3.969878,2.867676,3.690101,3.432052,2.874224,2.589375,3.198028,2.777418,2.51445,2.883237,19.4274698920372,"DE","STA.DE_DENW002",56,"automatic","background","suburban","ref","",3.5,-999,-999,20.4154208442527,19.8317260742188,20.4154208442527,19.4808343772888,19.3324699401855,20.5857995618714
"135",136,7.457409,51.536893,4742,4832,28.8741072973751,21.2557657021877,28.5134554455446,25.3795191122071,2.859,18.366825,16.423309,20.267954,17.79233,73.549789,282030,3315,255,2477835,21930,3932865,48705,765,8130.074219,73314.65625,167515.625,0,0,0,6810.720703,0,57403.398438,0,0,4388.755859,151.24614,0,31002.458984,1152.771851,59035.503906,2123.151611,10.098615,15175.943359,276.185974,85.400444,167820.5625,1393.813843,439900.1875,3155.802002,107.453949,12.84325,6.3296,3.799303,-0.570297,4.782178,8.31925,8.048708,15.021026,18.669178,18.794621,18.212706,13.939626,667.529114,4.075058,3.307178,4.057648,2.922224,3.685419,3.50798,2.880108,2.566273,3.18359,2.816235,2.535441,2.933452,27.0043072016495,"DE","STA.DE_DENW008",71,"automatic","background","urban","ref","",3.4,-999,-999,29.8200679582045,28.402416229248,29.8200679582045,28.3139530172348,27.4376754760742,30.0923249840687
"136",137,7.460718,50.431439,4787,4877,28.8475553709856,22.8608027210885,25.0384423076923,24.9147857142857,2.958547,15.604975,5.4832,7.839723,13.612107,65.079895,99705,0,0,1428255,0,2427345,0,0,5789.415527,34824.371094,69084.195312,2483.885986,0,0,37148.660156,0,64381.230469,0,0,1120.57605,0,0,4863.591309,0,9197.523438,0,0,28082.591797,335.25824,96.318672,149546.03125,3512.961914,341721.71875,9059.576172,162.378387,11.868567,5.799448,3.396918,-1.316035,4.224013,7.720768,7.741588,14.615966,18.522831,19.061981,18.212397,13.419909,500.198608,3.008478,2.614162,3.139739,2.532314,3.086558,2.943305,2.409284,2.17008,2.468779,2.435745,2.09586,2.386691,26.4257403600592,"DE","STA.DE_DERP046",61,"passive","traffic","urban","yes","",3.5,25,8,24.0423904879003,28.3079319000244,24.0423904879003,25.6251291360855,26.5420017242432,24.1211979768555
"137",138,7.46355,51.362818,4637,4727,59.6799376854599,44.1775074404762,37.8382346938775,33.3481713554987,2.849504,23.84042,6.820287,8.952806,19.644361,112.226875,88230,0,0,388875,510,1952280,17595,0,8999.617188,51643.9375,108525.484375,0,0,0,7982.745605,0,49808.277344,0,0,5014.65625,0,0,16724.480469,462.463562,37693.566406,1993.847656,0,32499.410156,830.159729,122.93988,183710.75,4577.923828,344902.65625,10455.069336,171.042587,12.160652,5.716354,3.112463,-1.536224,4.319831,7.800304,7.39338,14.416997,17.977686,18.169159,17.628397,13.305532,513.206421,4.111899,3.305423,4.083707,3.020491,3.754112,3.579147,2.904889,2.60974,3.193724,2.875616,2.577568,3.00242,49.0189010855661,"DE","STA.DE_DENW133",112,"passive","traffic","urban","ref","",2.4,5,2,28.428946091666,34.9491195678711,28.428946091666,42.8254285345078,47.7936820983887,28.6716020446975
"138",139,7.464249,51.5196,4634,4724,43.1401525618884,32.8598443029017,34.039871478003,33.2791330891331,2.859,42.469006,18.964483,25.864967,40.994297,79.886841,25245,0,0,2135880,0,3662055,0,0,9858.146484,80589.039062,191579.640625,0,0,0,12262.173828,0,62997.808594,0,0,11391.163086,571.158142,23.128698,38683.945312,2008.313721,52391.054688,4620.322266,117.084023,35208.570312,565.65033,52.334625,215294.421875,3427.710205,525332.125,7541.688965,172.848175,12.839572,6.325009,3.794406,-0.577896,4.776457,8.314694,8.044127,15.015684,18.662636,18.79155,18.208504,13.93492,653.246826,4.075788,3.307747,4.059033,2.921664,3.684687,3.507677,2.880233,2.564946,3.182482,2.81623,2.5353,2.933108,38.0761203047034,"DE","STA.DE_DENW101",79,"active","traffic","urban","ref","",3.5,8,9,46.1415336901464,46.0491905212402,46.1415336901464,40.1505650024414,39.1150436401367,45.9561168402592
"139",140,7.481378,50.424685,4353,4442,24.0724141749723,16.8459931972789,23.3046057692308,21.8186785714286,2.964416,7.105372,5.645432,7.148124,7.587575,67.068672,58140,1785,0,1186260,11730,2530365,12240,255,4101.232422,32636.984375,67992.601562,6990.977539,0,0,40385.242188,21.282597,66670.25,1770.726562,0,0,0,0,2516.510498,0,6347.958984,0,0,16303.413086,0,0,133385.703125,1901.773071,335661.78125,5303.490234,0,11.868806,5.806062,3.399783,-1.321177,4.221919,7.723484,7.774428,14.643795,18.55899,19.101553,18.248236,13.448656,504.457916,2.998948,2.609681,3.132006,2.526347,3.078493,2.936797,2.405244,2.165257,2.465417,2.432763,2.093823,2.382306,22.2985000251357,"DE","STA.DE_DERP021",65,"automatic","background","urban","ref","",3.5,-999,-999,21.1442882586223,20.4483776092529,21.1442882586223,22.7147731552124,22.1511306762695,20.6037611397452
"140",141,7.483562,51.523543,4487,4577,59.1103410404624,47.0960937500001,39.628622754491,37.7073504273504,2.859,20.45203,18.524393,23.88694,22.540894,83.293892,327930,0,0,1874505,0,3441480,49215,0,9373.052734,80693.609375,189391.6875,1542.590576,0,0,23661.083984,95.056648,71533.054688,510.116302,0,2063.936523,0,0,37283.203125,0,52342.550781,0,0,25536.882812,470.362061,51.226875,217627.546875,4207.17627,525904.875,9084.496094,102.485466,12.82931,6.312202,3.780746,-0.599094,4.760496,8.301985,8.031352,15.000786,18.644382,18.78298,18.196785,13.921793,649.238892,4.077822,3.309334,4.062896,2.920102,3.682647,3.506834,2.880579,2.561244,3.17939,2.816217,2.534906,2.932149,50.1450285729419,"DE","STA.DE_DENW136",80,"passive","traffic","urban","yes","",2.3,4,1,31.34039924358,32.2552642822266,31.34039924358,42.9794688129425,47.9341659545898,31.6240634688071
"141",142,7.567969,47.819019,4475,4565,19.6551839464882,15.6934693877551,19.9448016072325,18.8247204968944,3.365,4.852193,4.347025,6.109265,4.654715,226.188644,30090,0,0,1038615,0,1829115,2805,0,2800.533691,10326.207031,22561.037109,2385.63916,0,0,12329.618164,0,21715.886719,0,0,2188.503906,0,0,6960.117676,587.525879,19295.927734,1066.921021,0,28257.216797,253.833542,51.650944,75676.210938,3171.370117,167588.515625,8750.369141,123.371048,11.411222,5.221491,2.201718,-2.325821,3.984477,8.267252,8.927978,14.799125,20.410774,20.914053,20.931746,14.102087,394.352051,1.981675,2.212287,2.47448,1.998034,2.070698,2.234501,1.937385,1.660822,2.039111,2.023718,1.631394,1.937062,18.890436478374,"DE","STA.DE_DEBW073",223,"automatic","background","suburban","ref","",3.5,-999,-999,17.4622116969585,21.1631526947021,17.4622116969585,19.7059516592026,18.8456478118896,17.6729861684538
"142",143,7.569761,51.592208,4470,4560,23.5573790906458,16.2892640692641,26.0984768541563,22.8363853904282,2.869914,1.144595,3.921278,2.288967,1.081397,59.357586,20400,0,0,192015,0,1173765,255,0,2453.772461,24658.408203,83451.820312,3476.691162,0,0,12514.005859,0,22606.605469,293.018494,0,0,0,0,0,0,9429.5625,0,0,10335.396484,297.240326,75.00074,117328.351562,1997.866333,349639.5,5893.14502,125.001678,12.878958,6.357362,3.876935,-0.337959,4.757855,8.307044,8.040133,14.988541,18.630432,18.783148,18.195307,13.939731,621.304199,4.03667,3.286178,4.025046,2.868056,3.656319,3.448313,2.865442,2.521489,3.146317,2.773952,2.507823,2.879308,22.7093334397692,"DE","STA.DE_DENW006",59,"automatic","background","suburban","ref","",3.4,-999,-999,18.9129992377375,19.8134098052979,18.9129992377375,21.2628729352951,22.2039089202881,18.845672585678
"143",144,7.582247,51.448797,4661,4751,24.7070403717688,16.6370512820513,23.7834342431762,20.4571026894865,2.868974,6.018212,2.844135,3.774768,5.645939,120.79615,2040,255,0,418965,1275,638775,1275,0,4949.402344,25269.972656,60527.71875,0,0,0,12586.121094,0,45309.101562,0,0,884.508972,0,0,6378.149414,0,9161.923828,0,0,22017.121094,283.188416,88.289055,123450.945312,2542.277344,328277.53125,7748.590332,155.472839,12.6589,6.158607,3.617691,-0.805261,4.610463,8.159125,7.849182,14.816478,18.434402,18.615597,18.039389,13.755375,543.033997,4.065323,3.291159,4.055403,2.919026,3.677224,3.494395,2.87012,2.530172,3.151472,2.806321,2.526948,2.919643,22.5452374019403,"DE","STA.DE_DENW179",118,"automatic","background","urban","ref","",3.4,-999,-999,20.5958744008622,20.6424350738525,20.5958744008622,21.574794175148,21.9744167327881,20.9474917985356
"144",145,7.592242,50.359373,4451,4541,48.7833660039204,36.0399387755102,32.464109922179,29.6474491017964,2.974361,26.753246,6.178798,9.396151,22.409811,80.248428,2040,0,0,226440,0,1261740,0,0,8883.285156,51543.097656,91673.765625,8677.790039,0,0,34005.570312,296.881226,76544.84375,3903.921387,0,2798.196045,0,0,20680.326172,0,34679.039062,1070.031494,0,34187.804688,766.949951,78.602142,198103.484375,3522.577881,365128.71875,8667.107422,198.14917,11.764156,5.706137,3.273993,-1.43478,4.086779,7.645923,7.82544,14.657855,18.626057,19.189764,18.320419,13.454855,457.864075,2.975134,2.606291,3.126552,2.508378,3.026791,2.91769,2.38324,2.131336,2.461983,2.429465,2.087006,2.364238,40.6480410931301,"DE","STA.DE_DERP045",70,"passive","traffic","urban","yes","",3.5,3,1,27.1847398428926,39.5542373657227,27.1847398428926,39.3436483297348,40.548267364502,28.1823777750685
"145",146,7.596633,50.354403,4570,4660,39.5645528002229,30.6009795918368,29.6497548076923,28.3886904761905,2.973387,24.961893,6.086549,8.86361,21.206989,78.026672,0,0,0,55845,0,1234965,0,0,7121.268066,46916.28125,88794.734375,10047.045898,450.354065,77.75367,45817.410156,1580.4104,70781.640625,1984.299683,178.788528,1225.930176,254.240005,56.754227,18990.472656,648.180969,36732.238281,998.636353,104.12915,30907.275391,301.951508,0,191302.296875,3839.60083,355182.71875,9345.22168,50.101551,11.756659,5.694851,3.261224,-1.446873,4.076201,7.64083,7.821432,14.651727,18.622551,19.18815,18.319189,13.446202,456.223175,2.976063,2.607394,3.128548,2.509835,3.024913,2.918504,2.382496,2.130085,2.463302,2.430544,2.087697,2.364882,34.4321714933533,"DE","STA.DE_DERP024",68,"automatic","traffic","urban","ref","",3.5,22,6,37.494080546821,49.4738159179688,37.494080546821,35.8494365348816,36.2967147827148,37.905001936596
"146",147,7.611583,51.936535,4453,4543,19.9691252886836,13.6753998532649,19.1522321428571,17.5211810012837,2.854229,8.455084,7.947291,11.083234,9.418387,65.4617,4590,0,0,641325,0,1243380,0,0,9288.334961,58241.398438,134634.65625,6849.850098,0,0,18265.166016,978.159302,49176.46875,2426.658936,0,3282.424805,0,0,13899.045898,0,23442.511719,1080.523682,0,30761.492188,178.423615,0,159455.21875,2420.00293,443501.9375,6625.235352,21.113302,12.894279,6.430395,4.017755,-0.086767,4.528027,8.152336,8.129689,15.077152,18.679634,18.80031,18.234795,13.971439,527.428772,3.865278,3.145602,3.751328,2.711167,3.603101,3.187057,2.870242,2.548545,3.082026,2.669382,2.479469,2.726595,18.3426845246071,"DE","STA.DE_DENW095",64,"automatic","background","urban","ref","",3.4,-999,-999,26.0853584799049,23.816255569458,26.0853584799049,20.7471917457581,18.8371829986572,25.3744792566666
"147",148,7.614573,49.191996,4743,4833,18.4116,12.9376462585034,14.0748461538461,12.1100952380952,3.114096,8.723632,2.99026,5.073044,8.243697,379.247589,32130,0,0,488580,0,956760,24225,0,5894.044922,26526.382812,41623.007812,0,0,0,10728.023438,0,23248.902344,0,0,0,0,0,2339.48291,0,7031.459473,0,0,34630.960938,523.818176,77.519135,148706.015625,3114.922363,230093.546875,8556.857422,133.060501,11.613132,5.279435,2.791891,-2.180027,4.300654,8.01716,8.497489,15.04214,19.790758,19.882235,19.17602,13.454151,308.490967,2.590982,2.63023,3.186007,2.644645,2.840484,3.080348,2.223524,2.084647,2.545419,2.501094,2.031124,2.251131,15.7362383942588,"DE","STA.DE_DERP060",378,"passive","background","urban","yes","",3.5,-999,-999,20.7520359053605,20.7560558319092,20.7520359053605,17.8723836832046,16.0926666259766,20.4433303743034
"148",149,7.619377,51.953278,4422,4511,47.9604764638347,37.0670584095708,27.5475793650794,25.0912700369914,2.853492,16.647717,8.335012,13.702876,17.370323,68.426254,510,0,0,401880,0,1114860,0,0,9152.232422,74111.90625,141738,0,0,0,16654.083984,0,30155.730469,0,0,2440.679688,0,0,16598.277344,0,28925.347656,524.585571,0,36212.019531,717.449097,101.6082,226470.84375,4908.664551,459068.84375,11065.681641,280.794983,12.900142,6.43889,4.018116,-0.081975,4.515879,8.154043,8.136471,15.080071,18.672493,18.787653,18.23608,13.979394,526.185669,3.854782,3.134523,3.732303,2.700524,3.591082,3.172795,2.869055,2.546254,3.071608,2.659289,2.477314,2.715734,38.8473064369529,"DE","STA.DE_DENW260",66,"passive","traffic","urban","yes","",2.4,3,3,29.5178507446502,36.6127967834473,29.5178507446502,36.9320652723312,38.631649017334,29.9008856076182
"149",150,7.633271,47.588152,4346,4435,19.3238427216955,14.2102040816327,16.948770697441,15.4286600496278,3.348185,5.249949,11.842249,9.157723,5.189812,280.333344,0,0,0,340680,0,2146845,0,0,4593.974609,59550.296875,168642.734375,0,0,0,13899.626953,0,51946.597656,0,0,2298.750732,177.185242,0,14959.414062,630.347961,39175,1037.679565,0,22840.402344,110.371155,0,181010.359375,1251.691162,499449.9375,4317.947266,0,11.125635,4.677823,1.643981,-3.225876,3.893353,8.261354,8.842359,14.540933,19.736244,20.226601,20.264347,13.597706,373.380402,1.765724,1.919781,2.128991,1.877086,1.889176,2.096375,1.722794,1.55632,1.816887,1.791241,1.431797,1.6702,17.4133531966641,"DE","STA.DE_DEBW023",275,"automatic","background","suburban","ref","",3.5,-999,-999,25.4382653414487,26.2503089904785,25.4382653414487,22.3535346355438,18.0187339782715,25.365010138706
"150",151,7.693785,51.547479,4387,4476,22.0551406429392,15.6509547738693,21.9245589692765,19.8368927250308,2.887342,5.751446,4.106417,6.887848,6.348207,77.134903,45900,0,0,1515465,0,2140980,0,0,4334.291504,30850.761719,56790.671875,0,0,0,20526.015625,0,61608.96875,0,0,2118.423584,0,0,16218.597656,0,26246.650391,0,0,18660.714844,333.496155,76.132004,128584.257812,2450.074219,258995.546875,6676.457031,188.140991,12.622459,6.131101,3.614659,-0.741311,4.541611,8.105719,7.777163,14.720532,18.339939,18.561497,17.98983,13.704926,567.574768,4.023921,3.257621,4.027556,2.883667,3.651265,3.447317,2.849464,2.467875,3.104556,2.769194,2.503559,2.875118,20.5929431343483,"DE","STA.DE_DENW010",76,"automatic","background","suburban","ref","",3.4,-999,-999,21.2468886451859,21.5038738250732,21.2468886451859,20.5857499580383,20.7088527679443,21.7862399373822
"151",152,7.729909,50.424289,4586,4676,8.98798773690078,6.76152565880719,7.76345313258863,7.82912621359223,2.933665,0.248373,0.769906,0.192582,0.153086,539.889343,0,0,0,0,0,241995,0,0,4.581027,681.107483,16710.808594,0,0,0,1001.99939,0,28371.310547,0,0,0,0,0,0,0,6125.819336,0,0,0,0,0,5267.679688,0,152495.765625,0,0,11.299633,5.281309,2.792198,-2.093487,3.737586,7.354687,7.275529,14.15695,17.940689,18.534033,17.72086,12.820228,413.632874,2.978265,2.57973,3.095535,2.545327,3.066403,2.954171,2.445179,2.143182,2.498127,2.429231,2.120418,2.333271,8.16197609973163,"DE","STA.DE_DERP028",540,"automatic","background","rural","ref","",3.5,-999,-999,11.8412626648374,7.95477676391602,11.8412626648374,8.26641830682754,7.83982992172241,11.634582079101
"152",153,7.764528,47.809892,4386,4475,4.1256926952141,2.95883575883576,3.05810196870267,2.52512562814071,3.107025,0,0.091538,0.010037,5.3e-05,891.507446,0,0,0,0,0,0,0,0,0,20.782921,1616.718506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657.613892,0,0,17133.587891,0,48649.429688,0,0,10.208703,3.823111,0.521027,-4.133535,2.893457,7.037552,7.349809,13.281861,18.604967,18.874165,19.03558,12.304984,283.904572,1.865997,2.033521,2.24253,1.946874,1.991273,2.158484,1.823407,1.580328,1.965494,1.939562,1.544759,1.829292,3.49681100415613,"DE","STA.DE_DEBW031",904,"passive","background","rural-regional","yes","",3.5,-999,-999,10.1126650488348,5.44972372055054,10.1126650488348,4.30568301391602,4.22045135498047,9.88809804273861
"153",154,7.7673,49.446,4774,4864,22.8629403528423,16.8729183673469,18.9538947876448,18.3573214285714,3.084503,23.321482,5.460698,8.69941,20.835039,238.714767,0,0,0,477615,0,626535,0,0,7186.183594,37277.140625,57797.875,0,0,0,12760.414062,0,42890.269531,0,0,3785.918945,0,0,23186.171875,768.62915,34568.707031,1532.535522,0,47428.632812,456.999847,26.362654,197741.84375,3016.899902,282953.96875,9060.65918,150.278625,11.7585,5.384755,2.883819,-2.122053,4.109865,7.890707,8.431265,14.995175,19.374128,19.750259,19.009323,13.46664,348.566162,2.9975,2.875638,3.536958,2.713568,2.98426,3.186038,2.369922,2.171943,2.634745,2.645737,2.152105,2.406906,20.3621520853894,"DE","STA.DE_DERP019",232,"automatic","background","urban","ref","",3.5,-999,-999,23.2756990107667,28.884578704834,23.2756990107667,23.0409216508865,21.0231170654297,23.4360203936825
